symbol,alert_date,alert_type,num_contractions,latest_contraction_pct,tightening_ratio,overall_score,prior_advance_pct,pivot_price,current_price,distance_to_pivot_pct,converted_to_pre_alert,converted_to_trade,pre_alert_date,trade_date
AMZN,2023-12-11,new_pattern,2,4.516488382121713,0.19430256329515985,99.0,38.702924620481895,149.25999450683594,145.88999938964844,2.309956221321786,True,True,2023-12-11,2023-12-15
AMZN,2024-06-07,new_pattern,2,10.254789401148459,0.727324891372825,99.0,31.999705267329016,191.6999969482422,184.3000030517578,4.015189242512492,True,False,2024-06-10,
AMZN,2024-07-02,new_contraction,3,3.9344469897277246,0.38366921404422955,100.0,30.43204779555851,191.6999969482422,200.0,-4.150001525878906,False,False,,
AMZN,2024-08-02,new_contraction,3,3.9344469897277246,0.38366921404422955,90.0,31.856993000659607,191.6999969482422,167.89999389648438,14.175106561606704,False,False,,
AMZN,2024-10-29,new_pattern,2,7.974189774280665,0.2437924996622768,100.0,32.708921666282706,201.1999969482422,190.8300018310547,5.434153444262002,True,True,2024-11-01,2024-11-06
AMZN,2024-12-19,new_pattern,2,7.974189774280665,0.3100709787685753,96.0,32.708921666282706,190.60000610351562,223.2899932861328,-14.640148759701432,False,True,,2024-12-20
GOOGL,2021-11-29,new_contraction,3,4.204784738587613,0.6911777123664006,100.0,33.34488129704967,149.58331179052777,144.5336456298828,3.4937651635633586,True,False,2021-12-07,
GOOGL,2023-08-07,new_pattern,2,7.511411133861386,0.6329005736366805,92.66666666666666,33.089795984435156,128.15609177061813,130.62901306152344,-1.893087326427715,True,True,2023-08-16,2023-08-29
GOOGL,2024-10-16,new_pattern,2,5.897063142377414,0.1960809537309378,89.0,37.092080532718605,190.65510095160317,164.43484497070312,15.945681090629929,False,False,,
GOOGL,2024-12-03,new_contraction,3,4.142602943552847,0.7024857702104826,93.33333333333334,30.074635145182743,190.65510095160317,170.5876922607422,11.76369081785108,False,True,,2024-12-11
MSFT,2023-03-20,new_pattern,2,3.8130619690700063,0.21638432127276547,86.0,37.5424797049472,244.04104526402548,266.5391540527344,-8.440826965428753,False,False,,
MSFT,2023-05-05,new_pattern,2,5.856010775363465,0.47221518302262716,93.33333333333334,30.03790506184549,270.2974064213473,304.156005859375,-11.131984503269035,False,True,,2023-05-25
MSFT,2023-07-19,new_pattern,2,5.856010775363465,0.47221518302262716,96.0,33.4905802006778,270.2974064213473,348.4172668457031,-22.421351597064003,False,False,,
MSFT,2024-04-19,new_contraction,3,2.908584802762352,0.7839414548473912,94.0,31.346978668209736,378.654310364066,393.9837951660156,-3.8908922118205687,False,False,,
AAPL,2023-03-21,new_pattern,2,9.200902075408864,0.34548083088152004,90.0,35.390177394004915,155.04101372137666,157.15235900878906,-1.3435021279536272,False,False,,
AAPL,2023-06-16,new_pattern,2,3.292363271045215,0.7451188217856592,99.0,30.778419205823948,165.91372717633618,182.7022247314453,-9.188994594776615,False,False,,
AAPL,2023-07-20,new_pattern,2,3.292363271045215,0.7451188217856592,95.66666666666666,35.634006445854894,165.91372717633618,190.8137664794922,-13.049393533056303,False,False,,
AAPL,2023-08-21,new_pattern,2,3.292363271045215,0.7451188217856592,92.66666666666666,32.244637932575266,165.91372717633618,173.96571350097656,-4.628490386178988,False,False,,
AAPL,2023-09-21,new_pattern,2,9.473315739611943,0.6264874970098799,92.66666666666666,31.098432031788175,195.8525518472028,172.07606506347656,13.817428225683448,False,False,,
AAPL,2024-09-23,new_pattern,2,8.881820286542851,0.4222259270673872,92.66666666666666,34.384840978905444,235.62962070976812,225.20257568359375,4.630073610181178,True,False,2024-09-30,
AAPL,2024-10-14,new_contraction,3,5.313335205369931,0.5982259304908867,90.66666666666666,44.7780029120142,235.62962070976812,230.00555419921875,2.445187260859839,False,False,,
AAPL,2024-11-13,new_contraction,3,5.313335205369931,0.5982259304908867,93.66666666666666,44.7780029120142,235.62962070976812,224.1063995361328,5.141852797370658,True,False,2024-11-22,
META,2023-10-04,new_pattern,2,9.093754397046029,0.481502597605855,96.0,75.10354441148036,324.201368546091,303.7077331542969,6.747814808318507,True,False,2023-10-09,
META,2023-11-03,new_pattern,2,9.093754397046029,0.481502597605855,96.0,57.48562628303648,324.201368546091,312.6725158691406,3.6871973364538997,True,False,2023-11-07,
META,2023-12-06,new_pattern,2,9.093754397046029,0.481502597605855,99.0,41.91862521215612,324.201368546091,315.5050048828125,2.7563314459967287,True,False,2023-12-06,
META,2024-04-08,new_pattern,2,6.903565295380128,0.6907915315846821,100.0,33.47890063763436,520.9142245261355,516.6162109375,0.8319548433905967,True,True,2024-04-08,2024-05-01
META,2024-06-03,new_pattern,2,6.903565295380128,0.6907915315846821,100.0,77.62962922563284,520.9142245261355,475.0679626464844,9.65046382506055,True,True,2024-06-12,2024-07-05
META,2024-06-28,new_contraction,3,4.287274911429622,0.6948632488337053,100.0,67.09987629901492,528.7941163333494,502.16046142578125,5.303813612076778,False,True,,2024-07-05
META,2024-07-18,new_contraction,3,4.287274911429622,0.6948632488337053,100.0,63.93086201376585,528.7941163333494,473.9063415527344,11.5819878250157,True,False,2024-08-09,
META,2024-08-19,new_contraction,3,4.287274911429622,0.6948632488337053,100.0,48.36563732644412,528.7941163333494,527.1181030273438,0.31795783456875537,True,False,2024-08-19,
META,2024-09-30,new_contraction,3,9.812325982330956,0.5792063414424434,100.0,30.616885565337824,542.0069478093005,570.6456909179688,-5.018655807704169,False,False,,
META,2024-10-30,new_contraction,3,9.812325982330956,0.5792063414424434,100.0,31.085389096031296,542.0069478093005,589.9449462890625,-8.125842721648336,False,False,,
TSLA,2024-12-23,new_pattern,2,12.651170021280508,0.43707541078144346,96.0,61.87802047180565,234.67999267578125,430.6000061035156,-45.49930577117444,False,False,,
NVDA,2021-11-29,new_pattern,2,10.505271539265047,0.6236314096620411,100.0,71.24807526867144,20.829578198509008,33.309242248535156,-37.46607009823217,False,True,,2021-12-07
NVDA,2023-12-11,new_pattern,2,12.30393257595647,0.4375358496363347,96.0,79.2455367409094,50.5182248537623,46.60363006591797,8.399763671429405,True,True,2023-12-18,2024-01-08
NVDA,2024-04-04,new_pattern,2,6.578623900609489,0.53467652394853,100.0,33.26434343691839,50.5182248537623,85.865966796875,-41.16618406770113,False,False,,
NVDA,2024-05-06,new_pattern,2,6.578623900609489,0.53467652394853,96.0,80.47471136079714,50.5182248537623,92.09814453125,-45.14740214269913,False,False,,
NVDA,2024-10-09,new_pattern,2,10.882403188164004,0.36244741484901055,100.0,86.19095302379908,131.21115023425924,132.61196899414062,-1.0563290557455514,False,False,,
NVDA,2024-11-08,new_pattern,2,10.882403188164004,0.36244741484901055,100.0,86.19095302379908,131.21115023425924,147.58767700195312,-11.096134243970225,False,False,,
NVDA,2024-12-11,new_pattern,2,10.882403188164004,0.36244741484901055,100.0,59.54886401181517,131.21115023425924,139.27964782714844,-5.793019812128278,True,False,2024-12-17,
AMD,2021-11-29,new_pattern,2,8.646433317209762,0.37441547338288345,99.0,68.95172119140625,122.48999786376953,161.91000366210938,-24.346862396844614,False,False,,
AMD,2021-12-30,new_pattern,2,8.646433317209762,0.37441547338288345,99.0,55.72081383308291,122.48999786376953,145.14999389648438,-15.611434368281902,True,False,2022-01-31,
AMD,2022-02-03,new_pattern,2,8.646433317209762,0.5743703893616976,96.0,82.3361942054095,114.48999786376953,120.08000183105469,-4.6552330796513095,False,False,,
AMD,2023-07-18,new_pattern,2,7.452058138912671,0.3098898637514155,100.0,70.57452390767047,130.7899932861328,117.93000030517578,10.904768038394234,False,False,,
AMD,2023-08-17,new_pattern,2,7.452058138912671,0.3098898637514155,96.66666666666666,61.93807743574211,130.7899932861328,104.44000244140625,25.2297876568029,False,False,,
AMD,2023-12-11,new_pattern,2,8.043310466129967,0.25827348024056357,100.0,42.17061050752908,125.7300033569336,134.41000366210938,-6.457852889429466,False,False,,
AMD,2024-07-09,new_pattern,2,8.578500382015962,0.6201917966875934,92.66666666666666,95.32525366244693,174.5500030517578,177.10000610351562,-1.439866156903081,False,False,,
AMD,2024-09-25,new_pattern,2,8.578500382015962,0.6201917966875934,89.33333333333334,61.02295066231315,174.5500030517578,162.02000427246094,7.733612176818489,False,False,,
AVGO,2022-03-09,new_pattern,2,11.952218228818841,0.3733432114484193,99.0,40.37852227572712,62.90244856339283,55.409027099609375,13.523827895971635,False,False,,
AVGO,2022-03-15,new_contraction,3,7.505198037891655,0.6279334843297405,93.66666666666666,40.37852227572712,62.90244856339283,55.0136604309082,14.339689580176504,False,False,,
AVGO,2022-04-14,new_contraction,3,7.505198037891655,0.6279334843297405,93.66666666666666,44.27335901681843,62.90244856339283,53.61878204345703,17.31420626528137,False,False,,
AVGO,2022-05-17,new_contraction,3,7.505198037891655,0.6279334843297405,97.0,42.23658739792589,62.90244856339283,56.82366943359375,10.697618070763571,False,False,,
AVGO,2023-01-27,new_pattern,2,5.088445511827087,0.5415233095589124,89.0,33.92889884409086,56.284841533925345,56.61341094970703,-0.5803738200363401,True,False,2023-01-30,
AVGO,2023-03-14,new_pattern,2,5.088445511827087,0.5415233095589124,95.66666666666666,41.09667034088428,56.284841533925345,60.585994720458984,-7.099253229032492,False,False,,
AVGO,2023-04-14,new_pattern,2,5.088445511827087,0.5415233095589124,95.66666666666666,46.16576518480139,56.284841533925345,59.77549362182617,-5.83960395205547,False,False,,
AVGO,2023-05-16,new_pattern,2,5.088445511827087,0.5415233095589124,92.66666666666666,49.89237235898793,56.284841533925345,61.888492584228516,-9.054431310759036,False,True,,2023-05-31
AVGO,2023-08-22,new_pattern,2,8.10693320039724,0.4328794524933235,99.0,31.93493150342387,88.93672134443996,83.0096664428711,7.14019843176696,True,True,2023-08-30,2023-08-31
AVGO,2023-09-22,new_pattern,2,8.10693320039724,0.4328794524933235,96.0,62.281842637751296,88.93672134443996,80.85684967041016,9.992810388934384,True,False,2023-10-12,
AVGO,2023-10-24,new_pattern,2,8.10693320039724,0.4328794524933235,96.0,54.35118283363529,88.93672134443996,85.9311294555664,3.497675298714299,True,False,2023-11-07,
AVGO,2024-05-09,new_pattern,2,10.83290986330218,0.5531959509882666,100.0,60.39141124006322,140.90388519443184,128.46705627441406,9.6809480038617,True,False,2024-05-16,
AVGO,2024-06-11,new_pattern,2,10.83290986330218,0.5531959509882666,100.0,65.83635617376325,140.90388519443184,143.7532196044922,-1.982101282948456,False,False,,
AVGO,2024-07-15,new_pattern,2,10.83290986330218,0.5531959509882666,100.0,59.8847882499867,140.90388519443184,169.1985626220703,-16.72276465541777,True,False,2024-08-05,
AVGO,2024-08-14,new_pattern,2,10.83290986330218,0.5531959509882666,96.0,36.60413668819244,140.90388519443184,155.64649963378906,-9.471857365275932,False,False,,
AVGO,2024-09-16,new_pattern,2,10.83290986330218,0.6284794193179671,96.0,54.61863798302148,138.13993404995284,161.89447021484375,-14.672852095174841,False,False,,
QCOM,2022-02-22,new_pattern,2,18.229908744472244,0.7925480260975747,92.66666666666666,54.51418702358296,177.92298026730734,152.47256469726562,16.69180001043042,False,False,,
QCOM,2023-07-27,new_contraction,3,6.037656096315686,0.5516867225152947,90.0,31.00543443258679,121.10135698143867,119.71638488769531,1.156877644645372,True,True,2023-07-27,2023-07-28
QCOM,2023-12-05,new_pattern,2,3.7399455114015137,0.14083651547173695,86.0,31.953701469118528,126.48938361663781,126.0549087524414,0.3446711187183247,True,False,2023-12-05,
MU,2023-03-23,new_pattern,2,21.948458644294632,0.663937426600107,89.0,33.28372362613447,63.4433286223074,60.48513412475586,4.890779429289195,True,True,2023-03-29,2023-05-15
MU,2023-04-13,new_contraction,3,15.015175730051814,0.6841107147154918,87.0,33.28372362613447,63.52220934401806,62.24753952026367,2.047743306126082,False,True,,2023-05-15
MU,2023-05-02,new_contraction,4,10.908142807919742,0.7264745350990375,91.33333333333334,33.15387294179668,63.591295569668254,61.16067886352539,3.9741493248735327,False,True,,2023-05-15
MU,2023-05-30,new_contraction,4,8.211588106660809,0.7527943345863489,96.66666666666666,33.15387294179668,63.67033963480069,70.83375549316406,-10.112997409906765,True,False,2023-06-29,
MU,2023-06-30,new_contraction,4,8.211588106660809,0.7527943345863489,96.66666666666666,33.31942657563495,63.67033963480069,62.35622787475586,2.107426643388788,True,False,2023-06-30,
MU,2023-08-02,new_contraction,3,8.211588106660809,0.7527943345863489,96.66666666666666,33.38244022366232,63.67033963480069,67.48252868652344,-5.649149677587672,True,False,2023-08-16,
MU,2023-09-01,new_contraction,3,8.211588106660809,0.7527943345863489,90.66666666666666,42.00361121085266,63.67033963480069,69.68014526367188,-8.624846584532637,False,True,,2023-09-22
MU,2024-06-07,new_pattern,2,10.15617803770395,0.4325993664484411,100.0,46.21702729702582,132.48059384614217,130.1350860595703,1.802363880174624,True,True,2024-06-07,2024-06-17
MU,2024-07-19,new_pattern,2,10.15617803770395,0.4325993664484411,100.0,67.68034253936747,132.48059384614217,113.65696716308594,16.56178864604603,False,False,,
MU,2024-08-20,new_pattern,2,10.15617803770395,0.4325993664484411,93.33333333333334,66.86968133884234,132.48059384614217,107.42005157470703,23.32948262830276,False,False,,
INTC,2023-08-15,new_pattern,2,9.440878098286573,0.5170238022861249,96.66666666666666,36.83783347603008,36.447102218638456,34.19804000854492,6.576582194568958,False,False,,
INTC,2024-03-06,new_pattern,2,8.017189159138951,0.3445401721433835,99.0,42.06459223096449,50.60228911990351,44.05050277709961,14.873352015881999,False,False,,
LRCX,2023-04-14,new_pattern,2,10.956405268551702,0.6253934198603,89.33333333333334,68.41352991549941,53.278419810879434,48.79440689086914,9.189604312721718,False,True,,2023-04-19
LRCX,2023-04-21,new_pattern,2,10.956405268551702,0.6253934198603,89.33333333333334,68.41352991549941,53.278419810879434,50.38731384277344,5.737765615224674,False,True,,2023-05-15
LRCX,2023-05-04,new_contraction,3,8.73090481089889,0.7968767672330731,90.66666666666666,83.88356662156347,53.278419810879434,49.90505599975586,6.759563221690559,False,True,,2023-05-15
LRCX,2023-07-07,new_contraction,3,8.73090481089889,0.7968767672330731,97.0,38.22847410526343,53.278419810879434,60.361995697021484,-11.735158528715749,False,True,,2023-07-27
LRCX,2023-10-23,new_pattern,2,5.397543524234914,0.6306485934038141,92.66666666666666,51.652335259113244,62.80024034181467,58.75223159790039,6.889965936304865,True,False,2023-11-02,
LRCX,2023-12-12,new_pattern,2,6.375331900051854,0.24427068131151655,99.0,40.08894444102816,71.62895161833106,71.84879302978516,-0.30597787684890143,False,True,,2023-12-14
LRCX,2024-04-11,new_pattern,2,6.3877222439362695,0.5806418675816394,100.0,39.875778824367295,98.98223646172747,96.84092712402344,2.2111615422285986,True,True,2024-04-11,2024-04-26
LRCX,2024-06-11,new_pattern,2,8.402830891886241,0.48961908795784065,99.0,60.81902275821541,98.98223646172747,98.44300079345703,0.547764354930428,True,True,2024-06-11,2024-06-12
LRCX,2024-07-12,new_pattern,2,8.402830891886241,0.48961908795784065,99.0,45.66404377081691,98.98223646172747,105.53958892822266,-6.213168473637733,True,False,2024-07-22,
LRCX,2024-08-13,new_pattern,2,8.402830891886241,0.48961908795784065,89.0,36.77884420680161,98.98223646172747,82.94241333007812,19.33850546139424,False,False,,
AMAT,2023-03-20,new_pattern,2,8.55967587363657,0.6186327899138472,95.66666666666666,63.628610724119014,121.59656927580423,121.02273559570312,0.4741536185548567,True,False,2023-03-20,
AMAT,2023-05-22,new_contraction,3,6.578098658512968,0.43141548956430126,93.66666666666666,68.87952894506186,121.59656927580423,123.47168731689453,-1.518662360446849,True,True,2023-05-23,2023-05-25
AMAT,2023-06-23,new_contraction,3,6.578098658512968,0.43141548956430126,97.0,34.40885947046223,121.59656927580423,133.1022491455078,-8.6442415087408,False,True,,2023-06-26
AMAT,2023-08-04,new_pattern,2,6.578098658512968,0.43141548956430126,95.66666666666666,32.49941839423818,118.54452981620007,142.48309326171875,-16.800985223943275,False,False,,
AMAT,2023-09-08,new_pattern,2,6.578098658512968,0.4938108638133646,96.0,31.0984331172804,120.51538912454711,144.6253204345703,-16.670615655389838,False,False,,
AMAT,2023-10-13,new_pattern,2,4.742879191628822,0.2848721934671501,96.0,34.92479724361376,149.93691028143866,138.36114501953125,8.366341041969084,False,False,,
AMAT,2023-11-27,new_pattern,2,11.145557694689566,0.5528283824987913,96.0,41.199144232387326,154.65390881724446,148.1583709716797,4.384185519160699,False,True,,2023-12-11
AMAT,2024-04-16,new_pattern,2,6.56518230532861,0.7493290061879818,100.0,30.51742301036848,211.4891905948464,206.1456298828125,2.5921290279457088,True,False,2024-04-16,
AMAT,2024-10-14,new_pattern,2,9.558971321045078,0.42278586573475757,92.33333333333334,37.19174106385863,209.99174607784727,211.2733154296875,-0.6065930991965446,False,False,,
KLAC,2023-02-06,new_pattern,2,10.937152630255262,0.7523931139554587,92.66666666666666,58.900287412721575,417.00814698090016,393.830322265625,5.885231127440339,False,False,,
KLAC,2023-04-04,new_pattern,2,8.748590049055355,0.461345930281016,95.66666666666666,68.26918944715781,417.00814698090016,382.6919250488281,8.96706193309242,False,True,,2023-04-20
KLAC,2023-11-02,new_pattern,2,12.147954682298614,0.6680307954908664,96.0,45.848520593787356,509.83300080163053,479.5971984863281,6.304415957960259,True,True,2023-11-08,2023-11-10
KLAC,2024-10-08,new_pattern,2,10.164043703935464,0.4935118958105522,99.0,44.124979853109515,830.428363043101,775.1060791015625,7.1373822800697635,True,False,2024-10-14,
CRM,2021-11-29,new_pattern,2,4.889477621568007,0.5970052819380511,92.66666666666666,31.740935924726653,250.86116095897228,293.6510314941406,-14.571673839334753,True,True,2021-12-01,2021-12-02
CRM,2023-05-03,new_pattern,2,5.0112820989223055,0.7396860942573931,93.33333333333334,41.55454338284536,198.03681684450552,190.6050262451172,3.8990527929893557,True,True,2023-05-05,2023-05-26
CRM,2023-07-25,new_pattern,2,5.0112820989223055,0.7396860942573931,96.66666666666666,58.39798832957743,198.03681684450552,223.67710876464844,-11.463082682779783,False,False,,
CRM,2023-08-24,new_pattern,2,5.0112820989223055,0.7396860942573931,92.66666666666666,53.943169391589244,198.03681684450552,203.37071228027344,-2.622745121931351,False,False,,
CRM,2023-09-26,new_pattern,2,6.288883087074343,0.6369131848296186,92.66666666666666,40.92446920140829,222.65781896456093,200.3821563720703,11.116589917881255,False,False,,
NOW,2023-03-16,new_contraction,3,11.2130757250817,0.4986192347598169,84.0,54.77151842428598,433.3900146484375,442.3900146484375,-2.0344039652776074,False,False,,
NOW,2023-04-19,new_pattern,2,5.845294228296436,0.2654909683790533,90.0,36.667657959708826,494.6199951171875,475.5899963378906,4.001345471063421,False,True,,2023-05-17
NOW,2023-06-08,new_pattern,2,5.845294228296436,0.2654909683790533,96.66666666666666,40.81708046040926,494.6199951171875,535.3400268554688,-7.606386538564368,False,False,,
NOW,2023-07-12,new_pattern,2,5.845294228296436,0.2654909683790533,92.66666666666666,39.87331088369974,494.6199951171875,561.3400268554688,-11.885849671550327,False,True,,2023-07-26
NOW,2024-04-09,new_pattern,2,5.422130679500775,0.5560383299568353,100.0,39.27243786393156,815.3200073242188,782.219970703125,4.231550952520511,False,False,,
NOW,2024-11-18,new_pattern,2,4.240010242944753,0.30350861355328607,100.0,33.2826580519645,850.3300170898438,1005.3400268554688,-15.41866489196394,False,True,,2024-11-19
ADBE,2021-11-29,new_pattern,2,5.553657613387469,0.25188079858596235,100.0,42.97758283584579,677.760009765625,687.489990234375,-1.415290492510722,True,False,2021-11-30,
ADBE,2021-12-30,new_pattern,2,5.553657613387469,0.25188079858596235,90.0,38.27718019179096,677.760009765625,570.530029296875,18.794800442125883,False,False,,
ADBE,2023-03-21,new_pattern,2,8.93315726421516,0.3392662411835718,86.0,63.82993424052579,402.489990234375,374.2200012207031,7.554376816165721,False,False,,
ADBE,2023-04-18,new_contraction,3,4.791636651018347,0.5363878088447966,90.0,39.62070805266134,402.489990234375,377.54998779296875,6.605748443324599,False,False,,
ADBE,2023-05-18,new_pattern,2,8.93315726421516,0.3392662411835718,86.0,45.51336997575695,402.489990234375,360.42999267578125,11.669394449209479,True,True,2023-05-25,2023-05-26
ADBE,2024-08-15,new_pattern,2,16.10999755859375,0.46183490844704833,90.0,38.64150236962677,585.3499755859375,554.1599731445312,5.628339099343709,False,False,,
ORCL,2022-01-14,new_pattern,2,5.9113722408352265,0.7104558006812299,92.66666666666666,30.004550842577082,87.08763280434447,83.361328125,4.470063953104113,False,False,,
ORCL,2022-12-23,new_pattern,2,8.4288468548387,0.2682225084200085,92.33333333333334,31.424830468142527,76.5748517867289,77.90312957763672,-1.7050377797519465,False,False,,
